station_id,name,address,lat,lon,is_virtual_station,capacity,points_of_interests,public_tansport,nearest_beach,distance_to_beach_m,rent_num,depo_num,night_rent_num,morning_rent_num,afternoon_rent_num,evening_rent_num,rent_num_right,bilans
4021,GDA193,Dębowa 3-1 80-208 Gdańsk,54.362416,18.629916,true,10,3,0,Plaza Brzezno - Molo,5703.544337624971,6951,6465,476,2722,2923,965,6951,-486
4022,GDA194,"Ludwika Pasteura 6, 80-215 Gdańsk",54.3622667,18.6054253,true,10,1,0,Plaza Brzezno - Molo,5840.3560555582235,3119,2893,296,1226,1410,299,3119,-226
4023,GDA195,"Cygańska Góra 12C, 80-171 Gdańsk",54.3591433,18.6178024,true,10,0,2,Plaza Brzezno - Molo,6071.651345018756,1384,1195,247,558,458,164,1384,-189
4024,GDA196,"Powstańców Warszawskich 53, 80-165 Gdańsk",54.3565491,18.6194251,true,10,0,1,Plaza Brzezno - Molo,6353.186867801969,3933,3796,418,1389,1619,566,3933,-137
4025,GDA197,"Beethovena 19, 80-171 Gdańsk",54.355608,18.6139066,true,10,5,2,Plaza Brzezno - Molo,6485.494367021321,4263,3978,555,1343,1788,675,4263,-285
4026,GDA198,"Beethovena 78, 80-171 Gdańsk",54.3560633,18.6065686,true,10,2,0,Plaza Brzezno - Molo,6502.700210251385,1406,1112,149,553,560,172,1406,-294
4027,GDA199,"Ignacego Paderewskiego 7, 80-171 Gdańsk",54.3534891,18.6076306,true,10,1,1,Plaza Brzezno - Molo,6773.175233598127,2807,2639,419,1019,1083,346,2807,-168
4028,GDA200,"Karola Kurpińskiego 7, 80-169 Gdańsk",54.3534209,18.5998351,true,10,0,0,Plaza Brzezno - Molo,6879.761469165356,1818,1668,307,589,759,218,1818,-150
4029,GDA201,"Schuberta 79, 80-172 Gdańsk",54.3541029,18.5955175,true,10,0,1,Plaza Brzezno - Molo,6876.8322498669495,5541,5149,210,1736,3262,449,5541,-392
4030,GDA202,"Jaśkowa Dolina 93, 80-286 Gdańsk",54.364383,18.5889872,true,10,1,0,Plaza Brzezno - Molo,5935.610112447852,5795,5019,639,1968,2542,654,5795,-776
4031,GDA203,"Franciszka Zabłockiego 1B, 80-287 Gdańsk",54.3617528,18.593818,true,10,0,1,Plaza Brzezno - Molo,6097.617885022527,4582,3537,657,1733,1819,458,4582,-1045
4032,GDA204,"ul. Nałkowskiej 3, 80-288 Gdańsk",54.360485,18.5898757,true,10,4,0,Plaza Brzezno - Molo,6316.970557521287,6597,5212,1085,1848,2799,1010,6597,-1385
4033,GDA205,"Rakoczego 17, 80-288 Gdańsk",54.3579299,18.5859542,true,10,3,2,Plaza Brzezno - Molo,6674.045943771412,8472,7539,921,2445,3898,1394,8472,-933
4034,GDA206,"Rakoczego 5, 80-288 Gdańsk",54.3589207,18.5784842,true,10,2,0,Plaza Brzezno - Molo,6770.176882965889,7178,6437,862,2008,3307,1140,7178,-741
4035,GDA207,Powstania Listopadowego 2A,54.3552956,18.5776858,true,10,1,2,Plaza Brzezno - Molo,7156.219682546171,5539,4319,1015,1730,2166,706,5539,-1220
4036,GDA208,"ul. Bulońska 46, 80-288 Gdańsk",54.3522199,18.5762294,true,10,1,4,Plaza Brzezno - Molo,7506.288469505424,5097,4361,917,1556,2000,714,5097,-736
4037,GDA209,Warneńska 4A,54.35740915884517,18.582937337071485,true,10,0,4,Plaza Brzezno - Molo,6802.581251816633,2872,1972,473,1050,955,394,2872,-900
4038,GDA210,"Warneńska 4/6, 80-288 Gdańsk",54.357412271370805,18.583287565715636,true,10,0,4,Plaza Brzezno - Molo,6793.335789166224,6744,5114,983,2043,2833,1015,6744,-1630
4039,GDA211,Franciszka Rakoczego 23,54.3556929,18.5880039,true,10,0,4,Plaza Brzezno - Molo,6858.666160415032,4589,3777,465,1722,1818,637,4589,-812
4040,GDA212,Generała Władysława Andersa 28,54.3533406,18.5495486,true,10,0,3,Plaza Brzezno - Molo,8272.291427962127,4707,4470,280,1416,2581,522,4707,-237
4041,GDA213,"Gen. Władysława Andersa 2, 80-175 Gdańsk",54.3493715,18.5510681,true,10,0,1,Plaza Brzezno - Molo,8578.960224907678,4097,3674,338,1179,1939,696,4097,-423
4042,GDA214,"Myśliwska 61A, 80-283 Gdańsk",54.3505607,18.5593772,true,10,0,1,Plaza Brzezno - Molo,8179.403726677187,5697,5536,870,1820,2374,716,5697,-161
4043,GDA215,"Morenowe Wzgórze 2, 80-283 Gdańsk",54.349985,18.566196,true,10,0,0,Plaza Brzezno - Molo,8017.393767008572,6787,6558,1435,1964,2568,943,6787,-229
4044,GDA216,"Damroki 89, 80-177 Gdańsk",54.3443106,18.5627266,true,10,1,0,Plaza Brzezno - Molo,8680.557238199888,2723,2504,663,737,1093,298,2723,-219
4045,GDA217,"Damroki 30, 80-177 Gdańsk",54.3416273,18.5659397,true,10,0,0,Plaza Brzezno - Molo,8855.524921040811,3639,3387,840,868,1452,522,3639,-252
4046,GDA218,"Pólnicy 3, 80-177 Gdańsk",54.3408377,18.5614069,true,10,1,1,Plaza Brzezno - Molo,9063.361331975755,6202,5610,787,1982,2620,881,6202,-592
4047,GDA219,"Damroki 2, 80-177 Gdańsk",54.3388441,18.5646007,true,10,2,2,Plaza Brzezno - Molo,9172.564449256157,3425,3033,404,900,1527,632,3425,-392
4048,GDA220,"Kartuska 313, 80-125 Gdańsk",54.3420595,18.5788379,true,10,0,0,Plaza Brzezno - Molo,8486.531109958525,947,818,147,306,410,101,947,-129
4049,GDA221,"Piekarnicza 21, 80-126 Gdańsk",54.3500062,18.5825829,true,10,1,0,Plaza Brzezno - Molo,7574.056569037767,3280,3148,641,1032,1303,350,3280,-132
4050,GDA222,"Piekarnicza 3, 80-126 Gdańsk",54.3508722,18.5861135,true,10,4,0,Plaza Brzezno - Molo,7404.472742151003,5296,4997,923,1754,2041,683,5296,-299
4051,GDA223,"Rakoczego 28, 80-171 Gdańsk",54.3514846,18.5918886,true,10,0,4,Plaza Brzezno - Molo,7222.478241055741,12265,11845,856,3360,6019,2231,12265,-420
4052,GDA224,Stanisława Lema 21,54.3492576,18.5902917,true,10,0,0,Plaza Brzezno - Molo,7489.573878529962,3404,3177,717,1059,1221,478,3404,-227
4053,GDA225,Kartuska 274,54.3447971,18.5898401,true,10,0,1,Plaza Brzezno - Molo,7972.995794849884,2241,2096,460,754,846,215,2241,-145
4054,GDA226,"Kartuska 234, 80-122 Gdańsk",54.3460552,18.5980766,true,10,1,1,Plaza Brzezno - Molo,7703.33291383451,3434,3343,341,1111,1699,327,3434,-91
4055,GDA227,"Stary Dwór, 80-758 Gdańsk",54.35534281733041,18.675294632525464,true,10,0,1,Plaza Stogi,4126.5820990595885,2982,2859,316,945,1413,362,2982,-123
4056,GDA228,"Kartuska 190, 80-122 Gdańsk",54.3482447,18.6064985,true,10,2,6,Plaza Brzezno - Molo,7360.570215385019,4320,4081,501,1260,2071,560,4320,-239
4057,GDA229,Kartuska 145,54.3493047,18.6132975,true,10,0,2,Plaza Brzezno - Molo,7186.738756746454,6970,6856,1024,2165,2842,1132,6970,-114
4058,GDA230,Kartuska 126,54.3486984,18.6182183,true,10,2,4,Plaza Brzezno - Molo,7229.077356256185,5153,5032,789,1865,2055,528,5153,-121
4059,GDA231,Ciasna 1,54.3491765,18.6250098,true,10,1,2,Plaza Brzezno - Molo,7164.773324477288,8379,8223,1168,2935,3373,1062,8379,-156
4060,GDA232,"Kolonia Praca 28, 80-156 Gdańsk",54.3580385,18.6297944,true,10,0,0,Plaza Brzezno - Molo,6188.9876609146395,4455,4317,396,1546,1865,749,4455,-138
4061,GDA233,Gradowa 8,54.3566643,18.6398094,true,10,2,0,Plaza Stogi,6020.395627670895,912,840,10,221,541,149,912,-72
4062,GDA234,"Powstańców Warszawskich 17, 80-152 Gdańsk",54.3538696,18.633203,true,10,2,0,Plaza Stogi,6539.196542564236,5435,5279,698,1811,2170,828,5435,-156
4063,GDA235,"Kartuska 26, 80-104 Gdańsk",54.3506312,18.6317593,true,10,1,1,Plaza Stogi,6783.089816448348,10779,10785,1444,3203,4532,1769,10779,6
4064,GDA236,"Kartuska 5, 80-103 Gdańsk",54.3515382,18.6367922,true,10,6,2,Plaza Stogi,6447.6042519979665,8397,8199,740,3111,3277,1437,8397,-198
4065,GDA237,Nowe Ogrody 12,54.3514905,18.6405871,true,10,2,1,Plaza Stogi,6234.405786444617,5313,4925,185,2084,2609,643,5313,-388
4066,GDA238,Generała Antoniego Giełguda 4,54.3607214,18.6412126,true,10,0,0,Plaza Stogi,5764.516619244665,5197,4793,353,1315,2266,1343,5197,-404
4067,GDA239,Plac Solidarności 1,54.3613583,18.6506061,true,10,4,0,Plaza Stogi,5171.733992410133,3944,3772,179,629,2844,339,3944,-172
4068,GDA240,Doki 2-42,54.3603513,18.6498145,true,10,1,0,Plaza Stogi,5262.094439253741,7382,7361,497,1780,4101,1111,7382,-21
4069,GDA241,Rajska 14E,54.3578161,18.6473732,true,10,5,1,Plaza Stogi,5521.536003728302,7047,6822,396,1732,4081,931,7047,-225
4070,GDA242,"Łagiewniki 3, 80-855 Gdańsk",54.3577167,18.6505507,true,10,11,0,Plaza Stogi,5340.655700879448,2639,2661,171,587,1433,496,2639,22
4071,GDA243,Wałowa 25,54.3585179,18.6535883,true,10,2,1,Plaza Stogi,5124.718907057306,10795,10613,659,3535,4677,2059,10795,-182
4072,GDA244,"Jana Heweliusza 23, 80-861 Gdańsk",54.3567103,18.6518141,true,10,5,1,Plaza Stogi,5318.211868417392,2875,2772,202,829,1391,512,2875,-103
4073,GDA245,"Jana Heweliusza 9, 80-890 Gdańsk",54.3558803,18.6490781,true,10,4,0,Plaza Stogi,5518.083078074296,17905,17809,533,4706,9986,2951,17905,-96
4074,GDA246,"3 Maja 12, 80-802 Gdańsk",54.35638854173584,18.64305009951181,true,10,0,9,Plaza Stogi,5842.595012893761,6768,6103,916,1733,2984,1278,6768,-665
4075,GDA247,"3 Maja 9, 80-802 Gdańsk",54.354424,18.6425814,true,10,0,0,Plaza Stogi,5966.400508342033,1246,927,100,330,610,229,1246,-319
4076,GDA248,"Podwale Grodzkie 2D, 80-895 Gdańsk",54.355590626535445,18.64514977432239,true,10,1,13,Plaza Stogi,5759.273292539358,8533,7598,1060,1751,3798,2101,8533,-935
4077,GDA249,"Podwale Grodzkie 8, 80-895 Gdańsk",54.3556952,18.6460014,true,10,2,10,Plaza Stogi,5704.771245892439,7401,6819,939,1651,3229,1694,7401,-582
4078,GDA250,"Karmelicka 1, 80-851 Gdańsk",54.3552216,18.6460994,true,10,4,13,Plaza Stogi,5723.119284963766,10980,10381,1344,2637,5248,1928,10980,-599
4079,GDA251,Elżbietańska 9/10,54.3543159,18.6463379,true,10,7,6,Plaza Stogi,5756.4905661689945,2966,2522,237,585,1603,613,2966,-444
4080,GDA252,"Wały Jagiellońskie 1, 80-854 Gdańsk",54.3521686,18.6455638,true,10,2,4,Plaza Stogi,5916.868797833848,11206,10890,534,2148,5718,2952,11206,-316
4081,GDA253,Podwale Staromiejskie 109/112,54.35253,18.6492476,true,10,1,0,Plaza Stogi,5690.857416356372,6297,6007,377,1465,2910,1640,6297,-290
4082,GDA254,"Wielkie Młyny 16, 80-849 Gdańsk",54.3543652,18.6500362,true,10,5,0,Plaza Stogi,5543.991786929626,4709,4442,304,1169,2218,1128,4709,-267
4083,GDA255,"Plac Dominikański 7, 80-844 Gdańsk",54.3532291,18.6527757,true,10,5,0,Plaza Stogi,5455.06523841955,6783,6840,460,1703,2820,1889,6783,57
4084,GDA256,"Olejarna 2, 80-843 Gdańsk",54.354789,18.6547502,true,10,1,1,Plaza Stogi,5255.943273264734,3552,3423,399,840,1505,929,3552,-129
4085,GDA257,"Sieroca 5A, 80-839 Gdańsk",54.3551761,18.6560876,true,10,3,0,Plaza Stogi,5159.445921994339,2525,2393,465,767,1085,289,2525,-132
4086,GDA258,"Stępkarska 1, 80-859 Gdańsk",54.3569376,18.6605458,true,10,3,1,Plaza Stogi,4811.090710294152,6568,6104,166,1774,3753,963,6568,-464
4087,GDA259,"Podwale Staromiejskie 51/52, 80-845 Gdańsk",54.353761,18.657535,true,10,5,2,Plaza Stogi,5162.411075659518,9098,8531,587,2714,4025,1944,9098,-567
4088,GDA260,"Grobla IV 2, 80-837 Gdańsk",54.3527089,18.6546149,true,10,2,0,Plaza Stogi,5384.8512508097,2161,2027,127,648,993,460,2161,-134
4089,GDA261,Straganiarska 33,54.3522016,18.6574222,true,10,12,0,Plaza Stogi,5264.254040977303,3708,3637,193,1021,1658,910,3708,-71
4090,GDA262,"Szeroka 14, 80-835 Gdańsk",54.351767,18.651163,true,10,11,0,Plaza Stogi,5629.771100100167,4931,4405,379,1346,1858,1442,4931,-526
4091,GDA263,Grobla I 13,54.35113645517586,18.65427276741508,true,10,6,0,Plaza Stogi,5499.634534947623,4888,4704,380,1432,2082,1133,4888,-184
4092,GDA264,Szeroka 82/83,54.35078509017845,18.656050659105915,true,10,9,1,Plaza Stogi,5427.012877539037,2665,2170,191,716,1122,692,2665,-495
4093,GDA265,Świętego 26/30,54.3507136,18.6513221,true,10,15,0,Plaza Stogi,5684.735975974687,4653,4468,352,1157,2067,1173,4653,-185
4094,GDA266,"Wały Jagiellońskie 2/4, 80-887 Gdańsk",54.3501741,18.646418,true,10,0,6,Plaza Stogi,5984.340466783688,20351,19617,1190,4642,9922,4967,20351,-734
4095,GDA267,Targ Węglowy 26,54.3504871,18.6452964,true,10,3,5,Plaza Stogi,6027.650634698287,24149,23975,661,5189,13888,4837,24149,-174
4096,GDA268,Wełniarska 19/20,54.3503531,18.6483054,true,10,9,1,Plaza Stogi,5870.45484475793,2467,2241,223,425,1031,800,2467,-226
4098,GDA270,Długa 62/63,54.34905526381269,18.650698803123674,true,10,10,0,Plaza Stogi,5821.512214215062,7347,6722,515,2181,3161,1703,7347,-625
4099,GDA271,Chlebnicka 24/25,54.34873195166085,18.65602720780805,true,10,14,0,Plaza Stogi,5562.739713411793,3522,2433,206,1042,1392,940,3522,-1089
4101,GDA273,"Chmielna 37, 80-748 Gdańsk",54.345832,18.656115,true,10,1,1,Plaza Stogi,5758.379199592366,8887,8562,516,2241,4539,1726,8887,-325
4102,GDA274,Ogarna 85/86,54.3472795,18.6535085,true,10,1,0,Plaza Stogi,5790.411806729171,514,359,51,127,248,108,514,-155
4103,GDA275,Węzeł Unii Europejskie N/A,54.3476185,18.6446368,true,10,1,4,Plaza Stogi,6236.11525724776,11489,10942,811,2600,5919,2369,11489,-547
4104,GDA276,Toruńska 2C,54.3453550005172,18.6457276062321,true,10,3,2,Plaza Stogi,6322.586062338589,12559,11939,1216,3385,6652,1504,12559,-620
4105,GDA277,Kocurki 1-5,54.3457448,18.6481569,true,10,5,0,Plaza Stogi,6170.122595737497,2832,2813,347,729,1388,446,2832,-19
4106,GDA278,Rzeźnicka 58,54.3439738,18.6470072,true,10,0,0,Plaza Stogi,6348.496407608508,3961,3926,161,1091,2494,293,3961,-35
4107,GDA279,Żabi Kruk 7A,54.3441829,18.649756,true,10,2,1,Plaza Stogi,6193.943596682114,3289,3174,182,1084,1606,467,3289,-115
4108,GDA280,Chmielna 74/76,54.3443345,18.6550865,true,10,1,0,Plaza Stogi,5916.569322202802,4821,4429,462,1641,1984,778,4821,-392
4109,GDA281,Łąkowa 10-3A,54.3432155,18.6624489,true,10,3,2,Plaza Stogi,5648.786435130731,8680,8629,639,2716,4524,992,8680,-51
4110,GDA282,Dobra 1A,54.3415569,18.655101,true,10,1,2,Plaza Stogi,6120.864940497217,6201,6103,1106,1920,2634,702,6201,-98
4111,GDA283,Wróbla 11/12,54.3405042,18.6573326,true,10,0,2,Plaza Stogi,6096.646378893989,4754,4721,750,1509,1975,573,4754,-33
4112,GDA284,Mostowa 1-19,54.3356972,18.6491868,true,10,0,2,Plaza Stogi,6847.928229092144,2282,2039,426,691,1043,220,2282,-243
4113,GDA285,Szafarnia 6/2,54.35037575579551,18.659941794167196,true,10,6,0,Plaza Stogi,5250.135128451016,7143,6731,1116,2206,2871,1165,7143,-412
4114,GDA286,Długie Ogrody 57-9,54.3473335,18.6609488,true,10,4,0,Plaza Stogi,5411.077975950625,11854,11318,982,3581,5038,2490,11854,-536
4115,GDA287,Długie Ogrody 30-25,54.3479093,18.6651995,true,10,4,1,Plaza Stogi,5161.394724860615,5044,4929,505,1589,2279,744,5044,-115
4116,GDA288,Długie Ogrody 4-86,54.3481559,18.6686969,true,10,0,6,Plaza Stogi,4975.9259161961045,3779,3672,354,1056,1825,592,3779,-107
4117,GDA289,Podwale Przedmiejskie 1,54.3479098,18.6699327,true,10,0,5,Plaza Stogi,4937.014577149712,4522,4469,317,1363,2277,626,4522,-53
4118,GDA290,Elbląska 73A,54.3494539,18.6747854,true,10,1,2,Plaza Stogi,4592.849240920247,3099,2965,303,1105,1486,297,3099,-134
4119,GDA291,Głęboka 6-26,54.3522295,18.6721159,true,10,0,2,Plaza Stogi,4507.410274961157,3467,3232,211,1025,1900,375,3467,-235
4120,GDA292,Przetoczna 1,54.3566886,18.6808614,true,10,2,1,Plaza Stogi,3754.4082370789397,3399,3134,261,1018,1737,447,3399,-265
4121,GDA293,Teofila Lenartowicza 29,54.3576277,18.683116,true,10,0,0,Plaza Stogi,3575.6990154357973,1810,1550,149,552,955,210,1810,-260
4122,GDA294,Teofila Lenartowicza 20,54.3582948,18.6870117,true,10,0,0,Plaza Stogi,3338.9816389398266,2612,2330,470,651,1187,345,2612,-282
4123,GDA295,Niska 6,54.3626443,18.7080234,true,10,0,0,Plaza Stogi,2097.3031267534934,2344,2499,342,853,900,278,2344,155
4124,GDA296,Wilhelma Stryjewskiego 25,54.360727,18.7108389,true,10,4,0,Plaza Stogi,2203.322421968039,2866,3119,350,811,1209,523,2866,253
4125,GDA297,Wilhelma Stryjewskiego 29F,54.3612279,18.7154781,true,10,2,2,Plaza Stogi,2046.5647190696332,2870,3060,361,823,1228,476,2870,190
4126,GDA298,Tytusa Chałubińskiego 4,54.3421485,18.6259639,true,10,2,0,Plaza Stogi,7581.874432734821,2467,2198,425,776,974,342,2467,-269
4127,GDA299,Tytusa Chałubińskiego 11,54.3418493,18.6221568,true,10,3,1,Plaza Stogi,7808.387099612142,1643,1389,373,486,655,168,1643,-254
4128,GDA300,Marcina Dragana 17-1U,54.3410202,18.617494,true,10,1,2,Plaza Brzezno - Molo,8084.143742691311,2252,1862,212,694,1029,353,2252,-390
4129,GDA301,aleja  Sikorskiego - Wincentego Witosa  N/A,54.3384169,18.6178669,true,10,0,3,Plaza Stogi,8247.89293569256,2409,2194,208,744,1062,433,2409,-215
4130,GDA302,Tytusa Chałubińskiego 37,54.3387535,18.618985,true,10,0,2,Plaza Stogi,8166.734604526903,2837,2365,170,961,1223,525,2837,-472
4131,GDA303,Stanisława Worcella 33,54.3379348,18.6266183,true,10,2,3,Plaza Stogi,7809.7972932215935,6008,5749,1076,1648,2489,905,6008,-259
4132,GDA304,Telimeny 55,54.3429569,18.6117953,true,10,0,0,Plaza Brzezno - Molo,7898.831469970416,1129,1091,97,326,534,191,1129,-38
4133,GDA305,Łostowicka 35,54.341552,18.6017141,true,10,0,0,Plaza Brzezno - Molo,8146.5444159248955,1952,1780,174,594,963,247,1952,-172
4134,GDA306,Rogalińska 21,54.3361757,18.5987548,true,10,0,2,Plaza Brzezno - Molo,8769.540673135814,4542,4219,410,1491,1884,837,4542,-323
4135,GDA307,Bernarda Milskiego 1A,54.3370605,18.6032791,true,10,0,0,Plaza Brzezno - Molo,8621.54973377226,974,583,85,351,453,94,974,-391
4136,GDA308,Władysława Cieszyńskiego 38-6,54.3381058,18.6065688,true,10,2,1,Plaza Brzezno - Molo,8475.095270636333,1689,1306,333,448,662,259,1689,-383
4137,GDA309,Władysława Cieszyńskiego 1D,54.338142,18.6108353,true,10,3,2,Plaza Brzezno - Molo,8437.792348026527,3362,3164,196,1028,1390,792,3362,-198
4138,GDA310,Władysława Cieszyńskiego 36-49B,54.3372546,18.6125742,true,10,5,0,Plaza Brzezno - Molo,8525.044445041607,3289,3133,304,958,1512,554,3289,-156
4139,GDA311,Profesora Romana Lipowicza 17,54.3339718,18.6163222,true,10,0,1,Plaza Stogi,8609.077787583088,2390,2307,216,823,904,482,2390,-83
4140,GDA312,Nieborowska 11,54.3307245,18.6059462,true,10,2,0,Plaza Brzezno - Molo,9293.968934632583,5107,4888,938,1467,2019,769,5107,-219
4141,GDA313,Rogalińska 5C,54.3288957,18.5991049,true,10,0,6,Plaza Brzezno - Molo,9561.680778001344,5060,4899,552,1259,2359,1016,5060,-161
4142,GDA314,Rogalińska 21,54.3330705,18.5965454,true,10,3,3,Plaza Brzezno - Molo,9136.021105063022,3562,3418,310,1081,1635,611,3562,-144
4143,GDA315,Cedrowa 42,54.3389576,18.5877542,true,10,0,1,Plaza Brzezno - Molo,8634.32110992816,3868,3584,621,1365,1585,366,3868,-284
4144,GDA316,Mariana Kołodzieja 45,54.3336839,18.5854871,true,10,1,0,Plaza Brzezno - Molo,9238.561672601747,3269,2824,632,961,1394,321,3269,-445
4145,GDA317,Piotrowska 6-13,54.3302019,18.5850396,true,10,0,0,Plaza Brzezno - Molo,9619.28389294457,4989,4581,726,1446,2193,691,4989,-408
4146,GDA318,Piotrowska 44,54.3286543,18.5821486,true,10,1,2,Plaza Brzezno - Molo,9835.82357938205,5207,4929,982,1474,2167,677,5207,-278
4147,GDA319,Jeleniogórska 19,54.3256624,18.5839051,true,10,1,0,Plaza Brzezno - Molo,10125.694307317246,4067,3760,579,1458,1564,513,4067,-307
4148,GDA320,Płocka 11C,54.3258664,18.5924054,true,10,1,0,Plaza Brzezno - Molo,9974.874637024668,2376,1922,480,803,855,278,2376,-454
4149,GDA321,Płocka 5C,54.3273692,18.5959098,true,10,1,0,Plaza Brzezno - Molo,9765.991973894152,2687,2086,395,818,1085,409,2687,-601
4150,GDA322,Przemyska 57,54.3298986,18.5936355,true,10,0,0,Plaza Brzezno - Molo,9519.739122235038,3812,3463,662,1090,1507,608,3812,-349
4151,GDA323,Małomiejska 31B,54.3288103,18.6167259,true,10,0,0,Plaza Stogi,8933.857915355517,2524,2424,531,792,1023,241,2524,-100
4152,GDA324,Małomiejska 31B,54.3272553,18.6109115,true,10,0,1,Plaza Stogi,9336.967302224399,7647,7531,1400,2048,3154,1163,7647,-116
4153,GDA325,Świętokrzyska 15,54.3227199,18.604989,true,10,0,3,Plaza Stogi,9951.298312340117,11322,10909,853,3313,5377,1930,11322,-413
4154,GDA326,Generała Leopolda Okulickiego 7,54.3242642,18.6102023,true,10,0,0,Plaza Stogi,9580.666976550836,2572,2438,640,643,1013,300,2572,-134
4155,GDA327,Zygmunta 11,54.3229571,18.6150601,true,10,0,0,Plaza Stogi,9434.423753777792,2064,1884,412,666,824,200,2064,-180
4156,GDA328,Platynowa 12B,54.3247296,18.61819,true,10,1,2,Plaza Stogi,9151.880284291163,4444,4424,773,1304,1885,556,4444,-20
4157,GDA329,Krzemowa 12B,54.3266183,18.621241,true,10,1,1,Plaza Stogi,8864.748176871424,2612,2521,585,866,960,242,2612,-91
4158,GDA330,Małomiejska 45A,54.3301742,18.6270356,true,10,2,2,Plaza Stogi,8321.960714576742,5052,4945,1071,1312,2227,573,5052,-107
4159,GDA331,Sandomierska 1,54.3322056,18.6347569,true,10,0,2,Plaza Stogi,7796.402657387443,5785,5639,556,1637,2802,861,5785,-146
4160,GDA332,Gościnna 10,54.3226394,18.6322741,true,10,5,3,Plaza Stogi,8652.003849542672,9340,9691,974,2481,4969,1065,9340,351
4161,GDA333,Świętokrzyska 134-40,54.3214026,18.5990614,true,10,0,0,Plaza Stogi,10343.243378542304,2936,2736,364,784,1325,495,2936,-200
4162,GDA334,Kazimierza Porębskiego 48E,54.3201889,18.5764172,true,10,0,1,Plaza Brzezno - Molo,10843.788310671947,5496,5506,1083,1617,2214,635,5496,10
4163,GDA335,Konstantego Bergiela 6,54.3174996,18.5825562,true,10,0,0,Plaza Brzezno - Molo,11026.066273364573,4569,4494,457,1479,1875,808,4569,-75
4164,GDA336,Wielkopolska 20,54.3161691,18.5900833,true,10,1,1,Plaza Brzezno - Molo,11061.18829454986,3820,3706,796,1254,1406,431,3820,-114
4165,GDA337,"Kampinoska 01, 80-180 Gdańsk",54.3162819,18.6037298,true,10,0,1,Plaza Stogi,10476.567095457223,6934,6968,2024,1616,2591,811,6934,34
4166,GDA338,Srebrna 46,54.3129016,18.5974477,true,10,1,0,Plaza Stogi,11030.848101019572,6349,6500,1623,1794,2370,634,6349,151
4167,GDA339,Łucznicza 2,54.3089717,18.587561,true,10,1,1,Plaza Stogi,11800.786239067793,5630,5181,1342,1639,2132,605,5630,-449
4168,GDA340,Piłkarska 4-7,54.305126,18.5822173,true,10,0,2,Plaza Stogi,12343.717244299163,4803,4337,935,1366,1972,590,4803,-466
4169,GDA341,Kielnieńska 107,54.4323127,18.4713863,true,10,1,1,Plaza Sopot,6618.298565697887,34,4,3,16,24,11,34,-30
4170,GDA342,Wacława Balcerskiego 15,54.42993,18.46969,true,10,1,0,Plaza Sopot,6797.534224851228,1837,1763,116,434,858,457,1837,-74
4172,GDA344,Jednorożca 70,54.4246049,18.4778144,true,10,0,1,Plaza Sopot,6509.813555029687,1682,1459,183,549,757,252,1682,-223
4173,GDA345,"Plac św. Jana Apostoła, 80-299 Gdańsk",54.4207702,18.4787004,true,10,4,2,Plaza Sopot,6640.108552885777,2727,2449,332,1019,1028,408,2727,-278
4174,GDA346,Koziorożca 10-2,54.4254609,18.4728457,true,10,1,1,Plaza Sopot,6770.08473027521,1019,863,84,289,483,175,1019,-156
4175,GDA347,Pegaza 32,54.4243624,18.4640752,true,10,1,0,Plaza Sopot,7343.075248147643,768,666,55,211,373,157,768,-102
4176,GDA348,Barniewicka 60A,54.4213192,18.4522328,true,10,0,3,Plaza Sopot,8179.638969630297,2619,2217,195,798,1426,266,2619,-402
4177,GDA349,Juliusza Słowackiego 224,54.38249969482422,18.467166900634766,true,10,0,11,Plaza Jelitkowo,9761.40017912246,1144,1028,98,317,523,224,1144,-116
4178,GDA350,Juliusza Słowackiego 175,54.3802885,18.4831988,true,10,0,2,Plaza Jelitkowo,9012.70139017045,1009,775,44,200,686,102,1009,-234
4179,GDA351,Kadetów 2A,54.3767944,18.507692,true,10,0,2,Plaza Jelitkowo,8017.7227351944075,1561,1099,159,517,677,240,1561,-462
4180,GDA352,Jesienna 23,54.3739674,18.5062144,true,10,0,4,Plaza Jelitkowo,8304.255816301598,1364,979,92,424,753,117,1364,-385
4181,GDA353,Złota Karczma 25A,54.3756887,18.5217257,true,10,0,1,Plaza Jelitkowo,7473.071311707569,4181,3561,273,1198,2185,567,4181,-620
4182,GDA354,Majora Mieczysława Słabego 6,54.3718769,18.524396,true,10,1,0,Plaza Jelitkowo,7687.858224618422,1483,1226,244,463,624,165,1483,-257
4183,GDA355,Osiedlowa 4A,54.3557667,18.4927959,true,10,1,1,Plaza Jelitkowo,10374.351308121486,1786,1567,229,371,898,300,1786,-219
4184,GDA356,Jaśminowy Stok 5A,54.3558748,18.5107226,true,10,0,0,Plaza Jelitkowo,9641.910900924451,1681,1628,357,561,606,183,1681,-53
4185,GDA357,Jaśminowy Stok 16,54.3529624,18.5088058,true,10,0,0,Plaza Jelitkowo,9977.517351049868,1041,948,103,336,474,154,1041,-93
4186,GDA358,Kminkowa 2/1,54.3527039,18.5133067,true,10,5,0,Plaza Jelitkowo,9835.46265221415,1625,1527,111,476,860,212,1625,-98
4187,GDA359,Kartuska 379,54.350429,18.5094064,true,10,0,1,Plaza Jelitkowo,10186.600685823687,785,655,45,220,418,121,785,-130
