station_id,name,address,lat,lon,capacity,points_of_interests,public_tansport,nearest_beach,distance_to_beach_m,rent_num,depo_num,night_rent_num,morning_rent_num,afternoon_rent_num,evening_rent_num,bilans,total_activity,turnover_rate,morning_ratio,evening_ratio,afternoon_ratio
4042,GDA214,"Myśliwska 61A, 80-283 Gdańsk",54.3505607,18.5593772,10,0,1,Plaza Brzezno - Molo,8179.403726677187,5697,5536,870,1820,2374,716,-161,11233,1123.3,0.31946638581709674,0.12568018255222047,0.4167105494119712
4043,GDA215,"Morenowe Wzgórze 2, 80-283 Gdańsk",54.349985,18.566196,10,0,0,Plaza Brzezno - Molo,8017.393767008572,6787,6558,1435,1964,2568,943,-229,13345,1334.5,0.28937674966848387,0.1389420951819655,0.378370414026816
4044,GDA216,"Damroki 89, 80-177 Gdańsk",54.3443106,18.5627266,10,1,0,Plaza Brzezno - Molo,8680.557238199888,2723,2504,663,737,1093,298,-219,5227,522.7,0.27065736320235034,0.10943811972089607,0.4013955196474477
4045,GDA217,"Damroki 30, 80-177 Gdańsk",54.3416273,18.5659397,10,0,0,Plaza Brzezno - Molo,8855.524921040811,3639,3387,840,868,1452,522,-252,7026,702.6,0.23852706787579006,0.1434460016488046,0.39901071723000825
4046,GDA218,"Pólnicy 3, 80-177 Gdańsk",54.3408377,18.5614069,10,1,1,Plaza Brzezno - Molo,9063.361331975755,6202,5610,787,1982,2620,881,-592,11812,1181.2,0.31957433086101256,0.14205095130603032,0.42244437278297325
4047,GDA219,"Damroki 2, 80-177 Gdańsk",54.3388441,18.5646007,10,2,2,Plaza Brzezno - Molo,9172.564449256157,3425,3033,404,900,1527,632,-392,6458,645.8,0.26277372262773724,0.18452554744525548,0.44583941605839417
4048,GDA220,"Kartuska 313, 80-125 Gdańsk",54.3420595,18.5788379,10,0,0,Plaza Brzezno - Molo,8486.531109958525,947,818,147,306,410,101,-129,1765,176.5,0.32312565997888065,0.10665258711721225,0.43294614572333684
4049,GDA221,"Piekarnicza 21, 80-126 Gdańsk",54.3500062,18.5825829,10,1,0,Plaza Brzezno - Molo,7574.056569037767,3280,3148,641,1032,1303,350,-132,6428,642.8,0.3146341463414634,0.10670731707317073,0.39725609756097563
4050,GDA222,"Piekarnicza 3, 80-126 Gdańsk",54.3508722,18.5861135,10,4,0,Plaza Brzezno - Molo,7404.472742151003,5296,4997,923,1754,2041,683,-299,10293,1029.3,0.3311933534743202,0.12896525679758308,0.3853851963746224
4051,GDA223,"Rakoczego 28, 80-171 Gdańsk",54.3514846,18.5918886,10,0,4,Plaza Brzezno - Molo,7222.478241055741,12265,11845,856,3360,6019,2231,-420,24110,2411,0.2739502649816551,0.18189971463514065,0.49074602527517325
4052,GDA224,Stanisława Lema 21,54.3492576,18.5902917,10,0,0,Plaza Brzezno - Molo,7489.573878529962,3404,3177,717,1059,1221,478,-227,6581,658.1,0.3111045828437133,0.14042303172737955,0.358695652173913
4053,GDA225,Kartuska 274,54.3447971,18.5898401,10,0,1,Plaza Brzezno - Molo,7972.995794849884,2241,2096,460,754,846,215,-145,4337,433.7,0.3364569388665774,0.09593931280678268,0.37751004016064255
4054,GDA226,"Kartuska 234, 80-122 Gdańsk",54.3460552,18.5980766,10,1,1,Plaza Brzezno - Molo,7703.33291383451,3434,3343,341,1111,1699,327,-91,6777,677.7,0.3235294117647059,0.09522422830518346,0.4947582993593477
4055,GDA227,"Stary Dwór, 80-758 Gdańsk",54.35534281733041,18.675294632525464,10,0,1,Plaza Stogi,4126.5820990595885,2982,2859,316,945,1413,362,-123,5841,584.1,0.31690140845070425,0.12139503688799463,0.4738430583501006
4056,GDA228,"Kartuska 190, 80-122 Gdańsk",54.3482447,18.6064985,10,2,6,Plaza Brzezno - Molo,7360.570215385019,4320,4081,501,1260,2071,560,-239,8401,840.1,0.2916666666666667,0.12962962962962962,0.47939814814814813
4057,GDA229,Kartuska 145,54.3493047,18.6132975,10,0,2,Plaza Brzezno - Molo,7186.738756746454,6970,6856,1024,2165,2842,1132,-114,13826,1382.6,0.31061692969870874,0.1624103299856528,0.4077474892395983
4058,GDA230,Kartuska 126,54.3486984,18.6182183,10,2,4,Plaza Brzezno - Molo,7229.077356256185,5153,5032,789,1865,2055,528,-121,10185,1018.5,0.361925092179313,0.10246458373762857,0.3987968173879294
4059,GDA231,Ciasna 1,54.3491765,18.6250098,10,1,2,Plaza Brzezno - Molo,7164.773324477288,8379,8223,1168,2935,3373,1062,-156,16602,1660.2,0.35028046306241795,0.1267454350161117,0.4025540040577635
4060,GDA232,"Kolonia Praca 28, 80-156 Gdańsk",54.3580385,18.6297944,10,0,0,Plaza Brzezno - Molo,6188.9876609146395,4455,4317,396,1546,1865,749,-138,8772,877.2,0.34702581369248037,0.1681257014590348,0.4186307519640853
4061,GDA233,Gradowa 8,54.3566643,18.6398094,10,2,0,Plaza Stogi,6020.395627670895,912,840,10,221,541,149,-72,1752,175.2,0.24232456140350878,0.16337719298245615,0.5932017543859649
4062,GDA234,"Powstańców Warszawskich 17, 80-152 Gdańsk",54.3538696,18.633203,10,2,0,Plaza Stogi,6539.196542564236,5435,5279,698,1811,2170,828,-156,10714,1071.4,0.33321067157313705,0.15234590616375346,0.39926402943882244
4063,GDA235,"Kartuska 26, 80-104 Gdańsk",54.3506312,18.6317593,10,1,1,Plaza Stogi,6783.089816448348,10779,10785,1444,3203,4532,1769,6,21564,2156.4,0.2971518693756378,0.1641154095927266,0.4204471657853233
4064,GDA236,"Kartuska 5, 80-103 Gdańsk",54.3515382,18.6367922,10,6,2,Plaza Stogi,6447.6042519979665,8397,8199,740,3111,3277,1437,-198,16596,1659.6,0.37048946052161486,0.1711325473383351,0.39025842562820057
4065,GDA237,Nowe Ogrody 12,54.3514905,18.6405871,10,2,1,Plaza Stogi,6234.405786444617,5313,4925,185,2084,2609,643,-388,10238,1023.8,0.3922454357236966,0.12102390363259928,0.4910596649727085
4066,GDA238,Generała Antoniego Giełguda 4,54.3607214,18.6412126,10,0,0,Plaza Stogi,5764.516619244665,5197,4793,353,1315,2266,1343,-404,9990,999,0.25303059457379257,0.2584183182605349,0.4360207812199346
4067,GDA239,Plac Solidarności 1,54.3613583,18.6506061,10,4,0,Plaza Stogi,5171.733992410133,3944,3772,179,629,2844,339,-172,7716,771.6,0.15948275862068967,0.08595334685598377,0.7210953346855984
4068,GDA240,Doki 2-42,54.3603513,18.6498145,10,1,0,Plaza Stogi,5262.094439253741,7382,7361,497,1780,4101,1111,-21,14743,1474.3,0.24112706583581686,0.15050121918179354,0.5555405039284746
4069,GDA241,Rajska 14E,54.3578161,18.6473732,10,5,1,Plaza Stogi,5521.536003728302,7047,6822,396,1732,4081,931,-225,13869,1386.9,0.24577834539520363,0.13211295586774513,0.579111678728537
4070,GDA242,"Łagiewniki 3, 80-855 Gdańsk",54.3577167,18.6505507,10,11,0,Plaza Stogi,5340.655700879448,2639,2661,171,587,1433,496,22,5300,530,0.22243273967411897,0.18794998105342933,0.5430087154225085
4071,GDA243,Wałowa 25,54.3585179,18.6535883,10,2,1,Plaza Stogi,5124.718907057306,10795,10613,659,3535,4677,2059,-182,21408,2140.8,0.32746641963872164,0.19073645206113943,0.4332561371005095
4072,GDA244,"Jana Heweliusza 23, 80-861 Gdańsk",54.3567103,18.6518141,10,5,1,Plaza Stogi,5318.211868417392,2875,2772,202,829,1391,512,-103,5647,564.7,0.2883478260869565,0.17808695652173914,0.48382608695652174
4073,GDA245,"Jana Heweliusza 9, 80-890 Gdańsk",54.3558803,18.6490781,10,4,0,Plaza Stogi,5518.083078074296,17905,17809,533,4706,9986,2951,-96,35714,3571.4,0.26283161128176485,0.16481429768221167,0.5577213068975146
4074,GDA246,"3 Maja 12, 80-802 Gdańsk",54.35638854173584,18.64305009951181,10,0,9,Plaza Stogi,5842.595012893761,6768,6103,916,1733,2984,1278,-665,12871,1287.1,0.2560579196217494,0.18882978723404256,0.44089834515366433
4075,GDA247,"3 Maja 9, 80-802 Gdańsk",54.354424,18.6425814,10,0,0,Plaza Stogi,5966.400508342033,1246,927,100,330,610,229,-319,2173,217.3,0.26484751203852325,0.18378812199036917,0.4895666131621188
4076,GDA248,"Podwale Grodzkie 2D, 80-895 Gdańsk",54.355590626535445,18.64514977432239,10,1,13,Plaza Stogi,5759.273292539358,8533,7598,1060,1751,3798,2101,-935,16131,1613.1,0.20520332825500995,0.24622055549044886,0.44509551154341964
4077,GDA249,"Podwale Grodzkie 8, 80-895 Gdańsk",54.3556952,18.6460014,10,2,10,Plaza Stogi,5704.771245892439,7401,6819,939,1651,3229,1694,-582,14220,1422,0.22307796243750844,0.2288879881097149,0.4362923929198757
4078,GDA250,"Karmelicka 1, 80-851 Gdańsk",54.3552216,18.6460994,10,4,13,Plaza Stogi,5723.119284963766,10980,10381,1344,2637,5248,1928,-599,21361,2136.1,0.24016393442622952,0.175591985428051,0.47795992714025504
4079,GDA251,Elżbietańska 9/10,54.3543159,18.6463379,10,7,6,Plaza Stogi,5756.4905661689945,2966,2522,237,585,1603,613,-444,5488,548.8,0.19723533378287256,0.2066756574511126,0.540458530006743
4080,GDA252,"Wały Jagiellońskie 1, 80-854 Gdańsk",54.3521686,18.6455638,10,2,4,Plaza Stogi,5916.868797833848,11206,10890,534,2148,5718,2952,-316,22096,2209.6,0.1916830269498483,0.26343030519364624,0.5102623594502945
4081,GDA253,Podwale Staromiejskie 109/112,54.35253,18.6492476,10,1,0,Plaza Stogi,5690.857416356372,6297,6007,377,1465,2910,1640,-290,12304,1230.4,0.23265046847705256,0.26044148006987455,0.4621248213434969
4082,GDA254,"Wielkie Młyny 16, 80-849 Gdańsk",54.3543652,18.6500362,10,5,0,Plaza Stogi,5543.991786929626,4709,4442,304,1169,2218,1128,-267,9151,915.1,0.24824803567636441,0.23954130388617542,0.47101295391802933
4083,GDA255,"Plac Dominikański 7, 80-844 Gdańsk",54.3532291,18.6527757,10,5,0,Plaza Stogi,5455.06523841955,6783,6840,460,1703,2820,1889,57,13623,1362.3,0.2510688485920684,0.27849034350582336,0.4157452454666077
4084,GDA256,"Olejarna 2, 80-843 Gdańsk",54.354789,18.6547502,10,1,1,Plaza Stogi,5255.943273264734,3552,3423,399,840,1505,929,-129,6975,697.5,0.23648648648648649,0.2615427927927928,0.42370495495495497
4085,GDA257,"Sieroca 5A, 80-839 Gdańsk",54.3551761,18.6560876,10,3,0,Plaza Stogi,5159.445921994339,2525,2393,465,767,1085,289,-132,4918,491.8,0.30376237623762375,0.11445544554455446,0.4297029702970297
4086,GDA258,"Stępkarska 1, 80-859 Gdańsk",54.3569376,18.6605458,10,3,1,Plaza Stogi,4811.090710294152,6568,6104,166,1774,3753,963,-464,12672,1267.2,0.27009744214372716,0.14661997563946408,0.5714068209500609
4087,GDA259,"Podwale Staromiejskie 51/52, 80-845 Gdańsk",54.353761,18.657535,10,5,2,Plaza Stogi,5162.411075659518,9098,8531,587,2714,4025,1944,-567,17629,1762.9,0.29830732029017365,0.2136733347988569,0.44240492415915583
4088,GDA260,"Grobla IV 2, 80-837 Gdańsk",54.3527089,18.6546149,10,2,0,Plaza Stogi,5384.8512508097,2161,2027,127,648,993,460,-134,4188,418.8,0.2998611753817677,0.2128644146228598,0.45950948634891253
4089,GDA261,Straganiarska 33,54.3522016,18.6574222,10,12,0,Plaza Stogi,5264.254040977303,3708,3637,193,1021,1658,910,-71,7345,734.5,0.2753505933117584,0.24541531823085222,0.4471413160733549
4090,GDA262,"Szeroka 14, 80-835 Gdańsk",54.351767,18.651163,10,11,0,Plaza Stogi,5629.771100100167,4931,4405,379,1346,1858,1442,-526,9336,933.6,0.272966943824782,0.29243561143784225,0.3767998377611032
4091,GDA263,Grobla I 13,54.35113645517586,18.65427276741508,10,6,0,Plaza Stogi,5499.634534947623,4888,4704,380,1432,2082,1133,-184,9592,959.2,0.29296235679214405,0.2317921440261866,0.42594108019639937
4092,GDA264,Szeroka 82/83,54.35078509017845,18.656050659105915,10,9,1,Plaza Stogi,5427.012877539037,2665,2170,191,716,1122,692,-495,4835,483.5,0.26866791744840524,0.25966228893058163,0.4210131332082552
4093,GDA265,Świętego 26/30,54.3507136,18.6513221,10,15,0,Plaza Stogi,5684.735975974687,4653,4468,352,1157,2067,1173,-185,9121,912.1,0.2486567805716742,0.25209542230818827,0.4442295293359123
4094,GDA266,"Wały Jagiellońskie 2/4, 80-887 Gdańsk",54.3501741,18.646418,10,0,6,Plaza Stogi,5984.340466783688,20351,19617,1190,4642,9922,4967,-734,39968,3996.8,0.22809689941526215,0.24406663063240136,0.4875436096506314
4095,GDA267,Targ Węglowy 26,54.3504871,18.6452964,10,3,5,Plaza Stogi,6027.650634698287,24149,23975,661,5189,13888,4837,-174,48124,4812.4,0.21487432191809186,0.20029814899167667,0.5750962772785623
4096,GDA268,Wełniarska 19/20,54.3503531,18.6483054,1000,9,1,Plaza Stogi,5870.45484475793,2467,2241,223,425,1031,800,-226,4708,4.708,0.1722740170247264,0.3242805026347791,0.41791649777057155
4098,GDA270,Długa 62/63,54.34905526381269,18.65069880312367,10,10,0,Plaza Stogi,5821.512214215062,7347,6722,515,2181,3161,1703,-625,14069,1406.9,0.2968558595345039,0.2317952905948006,0.43024363685858175
4099,GDA271,Chlebnicka 24/25,54.34873195166085,18.65602720780805,10,14,0,Plaza Stogi,5562.739713411793,3522,2433,206,1042,1392,940,-1089,5955,595.5,0.29585462805224305,0.2668938103350369,0.39522998296422485
4101,GDA273,"Chmielna 37, 80-748 Gdańsk",54.345832,18.656115,10,1,1,Plaza Stogi,5758.379199592366,8887,8562,516,2241,4539,1726,-325,17449,1744.9,0.2521660852931248,0.19421627095757849,0.5107460335321256
4102,GDA274,Ogarna 85/86,54.3472795,18.6535085,10,1,0,Plaza Stogi,5790.411806729171,514,359,51,127,248,108,-155,873,87.3,0.24708171206225682,0.21011673151750973,0.48249027237354086
4103,GDA275,Węzeł Unii Europejskie N/A,54.3476185,18.6446368,10,1,4,Plaza Stogi,6236.11525724776,11489,10942,811,2600,5919,2369,-547,22431,2243.1,0.2263034206632431,0.20619723213508573,0.5151884411175908
4104,GDA276,Toruńska 2C,54.3453550005172,18.6457276062321,10,3,2,Plaza Stogi,6322.586062338589,12559,11939,1216,3385,6652,1504,-620,24498,2449.8,0.2695278286487778,0.11975475754439048,0.5296600047774505
4105,GDA277,Kocurki 1-5,54.3457448,18.6481569,10,5,0,Plaza Stogi,6170.122595737497,2832,2813,347,729,1388,446,-19,5645,564.5,0.2574152542372881,0.1574858757062147,0.4901129943502825
4106,GDA278,Rzeźnicka 58,54.3439738,18.6470072,10,0,0,Plaza Stogi,6348.496407608508,3961,3926,161,1091,2494,293,-35,7887,788.7,0.27543549608684675,0.07397121938904318,0.6296389800555415
4107,GDA279,Żabi Kruk 7A,54.3441829,18.649756,10,2,1,Plaza Stogi,6193.943596682114,3289,3174,182,1084,1606,467,-115,6463,646.3,0.3295834600182426,0.14198844633627242,0.4882943143812709
4108,GDA280,Chmielna 74/76,54.3443345,18.6550865,10,1,0,Plaza Stogi,5916.569322202802,4821,4429,462,1641,1984,778,-392,9250,925,0.3403858120721842,0.16137730761252853,0.4115328769964738
4109,GDA281,Łąkowa 10-3A,54.3432155,18.6624489,10,3,2,Plaza Stogi,5648.786435130731,8680,8629,639,2716,4524,992,-51,17309,1730.9,0.31290322580645163,0.11428571428571428,0.5211981566820276
4110,GDA282,Dobra 1A,54.3415569,18.655101,10,1,2,Plaza Stogi,6120.864940497217,6201,6103,1106,1920,2634,702,-98,12304,1230.4,0.3096274794388002,0.11320754716981132,0.424770198355104
4111,GDA283,Wróbla 11/12,54.3405042,18.6573326,10,0,2,Plaza Stogi,6096.646378893989,4754,4721,750,1509,1975,573,-33,9475,947.5,0.31741691207404293,0.12053007993268826,0.41543962978544385
4112,GDA284,Mostowa 1-19,54.3356972,18.6491868,10,0,2,Plaza Stogi,6847.928229092144,2282,2039,426,691,1043,220,-243,4321,432.1,0.3028045574057844,0.09640666082383874,0.4570552147239264
4113,GDA285,Szafarnia 6/2,54.35037575579551,18.659941794167196,10,6,0,Plaza Stogi,5250.135128451016,7143,6731,1116,2206,2871,1165,-412,13874,1387.4,0.30883382332353354,0.1630967380652387,0.4019319613607728
4114,GDA286,Długie Ogrody 57-9,54.3473335,18.6609488,10,4,0,Plaza Stogi,5411.077975950625,11854,11318,982,3581,5038,2490,-536,23172,2317.2,0.30209212080310444,0.21005567740846973,0.42500421798549015
4115,GDA287,Długie Ogrody 30-25,54.3479093,18.6651995,10,4,1,Plaza Stogi,5161.394724860615,5044,4929,505,1589,2279,744,-115,9973,997.3,0.3150277557494052,0.14750198255352895,0.45182394924662966
4116,GDA288,Długie Ogrody 4-86,54.3481559,18.6686969,10,0,6,Plaza Stogi,4975.9259161961045,3779,3672,354,1056,1825,592,-107,7451,745.1,0.2794390050277851,0.15665519978830378,0.48293199259063246
4117,GDA289,Podwale Przedmiejskie 1,54.3479098,18.6699327,10,0,5,Plaza Stogi,4937.014577149712,4522,4469,317,1363,2277,626,-53,8991,899.1,0.30141530296329055,0.1384343210968598,0.5035382574082264
4118,GDA290,Elbląska 73A,54.3494539,18.6747854,10,1,2,Plaza Stogi,4592.849240920247,3099,2965,303,1105,1486,297,-134,6064,606.4,0.35656663439819297,0.09583736689254599,0.47950951919974183
4119,GDA291,Głęboka 6-26,54.3522295,18.6721159,10,0,2,Plaza Stogi,4507.410274961157,3467,3232,211,1025,1900,375,-235,6699,669.9,0.29564464955292763,0.10816267666570523,0.5480242284395731
4120,GDA292,Przetoczna 1,54.3566886,18.6808614,10,2,1,Plaza Stogi,3754.40823707894,3399,3134,261,1018,1737,447,-265,6533,653.3,0.29949985289791115,0.13150926743159752,0.5110326566637247
4121,GDA293,Teofila Lenartowicza 29,54.3576277,18.683116,10,0,0,Plaza Stogi,3575.6990154357973,1810,1550,149,552,955,210,-260,3360,336,0.30497237569060776,0.11602209944751381,0.5276243093922652
4122,GDA294,Teofila Lenartowicza 20,54.3582948,18.6870117,10,0,0,Plaza Stogi,3338.9816389398266,2612,2330,470,651,1187,345,-282,4942,494.2,0.2492343032159265,0.13208269525267993,0.45444104134762636
4123,GDA295,Niska 6,54.3626443,18.7080234,10,0,0,Plaza Stogi,2097.3031267534934,2344,2499,342,853,900,278,155,4843,484.3,0.36390784982935154,0.11860068259385666,0.3839590443686007
4124,GDA296,Wilhelma Stryjewskiego 25,54.360727,18.7108389,10,4,0,Plaza Stogi,2203.322421968039,2866,3119,350,811,1209,523,253,5985,598.5,0.2829727843684578,0.18248429867411026,0.42184228890439635
4125,GDA297,Wilhelma Stryjewskiego 29F,54.3612279,18.7154781,10,2,2,Plaza Stogi,2046.5647190696332,2870,3060,361,823,1228,476,190,5930,593,0.2867595818815331,0.16585365853658537,0.42787456445993033
4126,GDA298,Tytusa Chałubińskiego 4,54.3421485,18.6259639,10,2,0,Plaza Stogi,7581.874432734821,2467,2198,425,776,974,342,-269,4665,466.5,0.3145520875557357,0.13862991487636805,0.39481151195784353
4127,GDA299,Tytusa Chałubińskiego 11,54.3418493,18.6221568,10,3,1,Plaza Stogi,7808.387099612142,1643,1389,373,486,655,168,-254,3032,303.2,0.295800365185636,0.10225197808886184,0.3986609860012173
4128,GDA300,Marcina Dragana 17-1U,54.3410202,18.617494,10,1,2,Plaza Brzezno - Molo,8084.143742691311,2252,1862,212,694,1029,353,-390,4114,411.4,0.30817051509769094,0.15674955595026643,0.45692717584369447
4129,GDA301,aleja  Sikorskiego - Wincentego Witosa  N/A,54.3384169,18.6178669,10,0,3,Plaza Stogi,8247.89293569256,2409,2194,208,744,1062,433,-215,4603,460.3,0.30884184308841844,0.1797426317974263,0.44084682440846823
4130,GDA302,Tytusa Chałubińskiego 37,54.3387535,18.618985,10,0,2,Plaza Stogi,8166.734604526903,2837,2365,170,961,1223,525,-472,5202,520.2,0.3387381036305957,0.18505463517800494,0.4310891787099048
4131,GDA303,Stanisława Worcella 33,54.3379348,18.6266183,10,2,3,Plaza Stogi,7809.7972932215935,6008,5749,1076,1648,2489,905,-259,11757,1175.7,0.27430093209054596,0.15063249001331558,0.4142809587217044
4132,GDA304,Telimeny 55,54.3429569,18.6117953,10,0,0,Plaza Brzezno - Molo,7898.831469970416,1129,1091,97,326,534,191,-38,2220,222,0.2887511071744907,0.1691762621789194,0.47298494242692646
4133,GDA305,Łostowicka 35,54.341552,18.6017141,10,0,0,Plaza Brzezno - Molo,8146.544415924896,1952,1780,174,594,963,247,-172,3732,373.2,0.3043032786885246,0.12653688524590165,0.49334016393442626
4134,GDA306,Rogalińska 21,54.3361757,18.5987548,10,0,2,Plaza Brzezno - Molo,8769.540673135814,4542,4219,410,1491,1884,837,-323,8761,876.1,0.3282694848084544,0.18428005284015853,0.4147952443857332
4135,GDA307,Bernarda Milskiego 1A,54.3370605,18.6032791,10,0,0,Plaza Brzezno - Molo,8621.54973377226,974,583,85,351,453,94,-391,1557,155.7,0.3603696098562628,0.09650924024640657,0.4650924024640657
4136,GDA308,Władysława Cieszyńskiego 38-6,54.3381058,18.6065688,10,2,1,Plaza Brzezno - Molo,8475.095270636333,1689,1306,333,448,662,259,-383,2995,299.5,0.26524570751924215,0.15334517465956188,0.3919478981645944
4137,GDA309,Władysława Cieszyńskiego 1D,54.338142,18.6108353,10,3,2,Plaza Brzezno - Molo,8437.792348026527,3362,3164,196,1028,1390,792,-198,6526,652.6,0.3057703747769185,0.23557406305770376,0.4134443783462225
4138,GDA310,Władysława Cieszyńskiego 36-49B,54.3372546,18.6125742,10,5,0,Plaza Brzezno - Molo,8525.044445041607,3289,3133,304,958,1512,554,-156,6422,642.2,0.2912739434478565,0.16844025539677712,0.4597141988446336
4139,GDA311,Profesora Romana Lipowicza 17,54.3339718,18.6163222,10,0,1,Plaza Stogi,8609.077787583088,2390,2307,216,823,904,482,-83,4697,469.7,0.34435146443514647,0.20167364016736403,0.3782426778242678
4140,GDA312,Nieborowska 11,54.3307245,18.6059462,10,2,0,Plaza Brzezno - Molo,9293.968934632583,5107,4888,938,1467,2019,769,-219,9995,999.5,0.28725279028784023,0.15057763853534364,0.39533972978265125
4141,GDA313,Rogalińska 5C,54.3288957,18.5991049,10,0,6,Plaza Brzezno - Molo,9561.680778001344,5060,4899,552,1259,2359,1016,-161,9959,995.9,0.24881422924901186,0.2007905138339921,0.4662055335968379
4142,GDA314,Rogalińska 21,54.3330705,18.5965454,10,3,3,Plaza Brzezno - Molo,9136.021105063022,3562,3418,310,1081,1635,611,-144,6980,698,0.3034811903425042,0.17153284671532848,0.4590117911285794
4143,GDA315,Cedrowa 42,54.3389576,18.5877542,10,0,1,Plaza Brzezno - Molo,8634.32110992816,3868,3584,621,1365,1585,366,-284,7452,745.2,0.35289555325749744,0.09462254395036195,0.40977249224405377
4144,GDA316,Mariana Kołodzieja 45,54.3336839,18.5854871,10,1,0,Plaza Brzezno - Molo,9238.561672601749,3269,2824,632,961,1394,321,-445,6093,609.3,0.29397369226063014,0.09819516671765066,0.42643010094830225
4145,GDA317,Piotrowska 6-13,54.3302019,18.585039600000002,10,0,0,Plaza Brzezno - Molo,9619.28389294457,4989,4581,726,1446,2193,691,-408,9570,957,0.2898376428141912,0.13850471036279816,0.4395670475045099
4146,GDA318,Piotrowska 44,54.3286543,18.5821486,10,1,2,Plaza Brzezno - Molo,9835.82357938205,5207,4929,982,1474,2167,677,-278,10136,1013.6,0.2830804685999616,0.13001728442481275,0.4161705396581525
4147,GDA319,Jeleniogórska 19,54.3256624,18.5839051,10,1,0,Plaza Brzezno - Molo,10125.694307317246,4067,3760,579,1458,1564,513,-307,7827,782.7,0.35849520531104007,0.12613720186869928,0.3845586427342021
4148,GDA320,Płocka 11C,54.3258664,18.5924054,10,1,0,Plaza Brzezno - Molo,9974.874637024668,2376,1922,480,803,855,278,-454,4298,429.8,0.33796296296296297,0.117003367003367,0.35984848484848486
4149,GDA321,Płocka 5C,54.3273692,18.5959098,10,1,0,Plaza Brzezno - Molo,9765.991973894152,2687,2086,395,818,1085,409,-601,4773,477.3,0.30442873092668404,0.15221436546334202,0.40379605508001487
4150,GDA322,Przemyska 57,54.3298986,18.5936355,10,0,0,Plaza Brzezno - Molo,9519.739122235038,3812,3463,662,1090,1507,608,-349,7275,727.5,0.28593913955928646,0.15949632738719832,0.3953305351521511
4151,GDA323,Małomiejska 31B,54.3288103,18.6167259,10,0,0,Plaza Stogi,8933.857915355517,2524,2424,531,792,1023,241,-100,4948,494.8,0.31378763866877973,0.09548335974643424,0.40530903328050716
4152,GDA324,Małomiejska 31B,54.3272553,18.6109115,10,0,1,Plaza Stogi,9336.9673022244,7647,7531,1400,2048,3154,1163,-116,15178,1517.8,0.267817444749575,0.15208578527527133,0.41244932653328104
4153,GDA325,Świętokrzyska 15,54.3227199,18.604989,10,0,3,Plaza Stogi,9951.298312340115,11322,10909,853,3313,5377,1930,-413,22231,2223.1,0.292616145557322,0.17046458222928812,0.47491609256315137
4154,GDA326,Generała Leopolda Okulickiego 7,54.3242642,18.6102023,10,0,0,Plaza Stogi,9580.666976550836,2572,2438,640,643,1013,300,-134,5010,501,0.25,0.1166407465007776,0.3938569206842924
4155,GDA327,Zygmunta 11,54.322957100000004,18.6150601,10,0,0,Plaza Stogi,9434.423753777792,2064,1884,412,666,824,200,-180,3948,394.8,0.3226744186046512,0.09689922480620156,0.3992248062015504
4156,GDA328,Platynowa 12B,54.3247296,18.61819,10,1,2,Plaza Stogi,9151.880284291165,4444,4424,773,1304,1885,556,-20,8868,886.8,0.2934293429342934,0.1251125112511251,0.4241674167416742
4157,GDA329,Krzemowa 12B,54.3266183,18.621241,10,1,1,Plaza Stogi,8864.748176871424,2612,2521,585,866,960,242,-91,5133,513.3,0.3315467075038285,0.09264931087289434,0.3675344563552833
4158,GDA330,Małomiejska 45A,54.3301742,18.6270356,10,2,2,Plaza Stogi,8321.960714576742,5052,4945,1071,1312,2227,573,-107,9997,999.7,0.2596991290577989,0.11342042755344418,0.4408155186064925
4159,GDA331,Sandomierska 1,54.3322056,18.6347569,10,0,2,Plaza Stogi,7796.402657387443,5785,5639,556,1637,2802,861,-146,11424,1142.4,0.28297320656871217,0.14883318928262748,0.4843560933448574
4160,GDA332,Gościnna 10,54.3226394,18.6322741,10,5,3,Plaza Stogi,8652.003849542672,9340,9691,974,2481,4969,1065,351,19031,1903.1,0.2656316916488223,0.11402569593147752,0.5320128479657388
4161,GDA333,Świętokrzyska 134-40,54.3214026,18.5990614,10,0,0,Plaza Stogi,10343.243378542304,2936,2736,364,784,1325,495,-200,5672,567.2,0.2670299727520436,0.1685967302452316,0.45129427792915533
4162,GDA334,Kazimierza Porębskiego 48E,54.3201889,18.5764172,10,0,1,Plaza Brzezno - Molo,10843.788310671947,5496,5506,1083,1617,2214,635,10,11002,1100.2,0.2942139737991266,0.11553857350800582,0.4028384279475983
4163,GDA335,Konstantego Bergiela 6,54.3174996,18.5825562,10,0,0,Plaza Brzezno - Molo,11026.066273364571,4569,4494,457,1479,1875,808,-75,9063,906.3,0.3237032173342088,0.17684394834755965,0.4103742613263296
4164,GDA336,Wielkopolska 20,54.3161691,18.5900833,10,1,1,Plaza Brzezno - Molo,11061.18829454986,3820,3706,796,1254,1406,431,-114,7526,752.6,0.32827225130890053,0.11282722513089005,0.3680628272251309
4165,GDA337,"Kampinoska 01, 80-180 Gdańsk",54.3162819,18.6037298,10,0,1,Plaza Stogi,10476.567095457223,6934,6968,2024,1616,2591,811,34,13902,1390.2,0.2330545139890395,0.11695990770118257,0.3736659936544563
4166,GDA338,Srebrna 46,54.312901599999996,18.5974477,10,1,0,Plaza Stogi,11030.848101019572,6349,6500,1623,1794,2370,634,151,12849,1284.9,0.2825641833359584,0.09985824539297528,0.3732871318317845
